date,Temp_air_celsius,Hum_relative,Vitesse_vent_m_s,Vent_direction_moy_deg,Vent_direction_sd_deg,Rg_W_m2,Rg_kJ_m2,R_net_W_m2,R_net_corr_W_m2,Pluie_mm,Patm_kPa,NDVI_red_mV,NDVI_PIR_mV
02/10/2021 12:30,16.14,89.3,4.247,189.5,0.15,50.38,0.252,-7.374,-7.469,4.4,99.5,0.305,0.485
02/10/2021 13:00,16.41,89.6,5.198,195,0.153,73.85,0.369,-4.507,-4.663,4.6,99.5,0.445,0.75
02/10/2021 13:30,16.81,88.3,6.2,194.9,0.153,89.4,0.447,-12.61,-13.36,1.6,99.3,0.53,0.955
02/10/2021 14:00,17.08,87.9,5.955,196.6,0.148,82.6,0.413,-12.25,-12.72,1,99.3,0.476,0.881
02/10/2021 14:30,17.11,88.6,6.045,196.4,0.148,47.24,0.236,-19.03,-19.66,2.4,99.2,0.293,0.47
02/10/2021 15:00,17.3,88.8,6.419,202.4,0.146,70.76,0.354,-16.42,-17.13,2.4,99.1,0.447,0.776
02/10/2021 15:30,17.5,88.4,6.021,199.2,0.151,77.08,0.385,-7.997,-8.36,1,99.1,0.446,0.827
02/10/2021 16:00,17.54,89,5.512,206.7,0.143,42.58,0.213,-15.95,-16.31,1,99,0.265,0.443
02/10/2021 16:30,17.71,89.1,5.069,209.3,0.138,35.06,0.175,-17.86,-18.15,1.4,99,0.222,0.374
02/10/2021 17:00,17.78,89.7,4.713,211,0.133,5.423,0.027,-26.31,-26.56,5.6,99,0.019,0.035
02/10/2021 17:30,18.01,89.8,3.799,239.4,0.136,4.154,0.021,-31.99,-32.08,2,99,0.001,0.042
02/10/2021 18:00,17.43,87.2,3.357,236.2,0.141,1.976,0.01,-52.32,-52.37,0.4,99.1,0,0
02/10/2021 18:30,16.8,85.3,2.394,233.3,0.131,1.307,0.007,-32.85,-32.86,0,99.1,0,0
02/10/2021 19:00,16.64,87,2.083,221.8,0.129,0.471,0.002,-29.76,-29.76,0.2,99.2,0,0
02/10/2021 19:30,16.4,88.1,1.452,248.6,0.14,0,0,-24.31,-24.31,0.6,99.2,0,0
02/10/2021 20:00,16.12,89.1,1.377,235.4,0.134,0,0,-22.51,-22.51,1,99.2,0,0
02/10/2021 20:30,15.85,89.7,0.772,217.5,0.105,0,0,-14.61,-14.61,1.4,99.2,0,0
02/10/2021 21:00,15.63,90.3,1.095,199.5,0.146,0,0,-9.71,-9.71,1.4,99.2,0,0
02/10/2021 21:30,15.22,90.8,1.521,235.3,0.125,0,0,-11.68,-11.68,2.6,99.2,0,0
02/10/2021 22:00,15.09,90.9,1.544,230.9,0.126,0,0,-14.72,-14.72,2.2,99.2,0,0
02/10/2021 22:30,14.6,90.8,1.122,260.3,0.144,0,0,-15.4,-15.4,2,99.1,0,0
02/10/2021 23:00,13.67,90.5,1.304,316.4,0.123,0,0,-16.81,-16.81,2.6,99.2,0,0
02/10/2021 23:30,13.15,90.7,0.562,313.8,0.123,0,0,-12.87,-12.87,2,99.1,0,0
03/10/2021 00:00,12.88,91.2,1.08,319.9,0.127,0,0,-15.22,-15.22,1.4,99.1,0,0
03/10/2021 00:30,12.65,91.5,0.696,315.1,0.128,0,0,-12.14,-12.14,2.4,99.1,0,0
03/10/2021 01:00,12.55,91.7,0.246,17.12,0.092,0,0,-11.45,-11.45,2,99,0,0
03/10/2021 01:30,12.41,91.8,0.406,353,0.108,0,0,-8.89,-8.89,2.2,99,0,0
03/10/2021 02:00,12.32,91.9,0,0,0,0,0,-8.02,-8.02,3.4,99,0,0
03/10/2021 02:30,12.27,92,0.047,330.7,0.017,0,0,-8.29,-8.29,1.6,99,0,0
03/10/2021 03:00,12.18,92.1,0.429,341.7,0.089,0,0,-11.12,-11.12,0.4,98.9,0,0
03/10/2021 03:30,12.09,92.3,0.796,304.5,0.129,0,0,-12.09,-12.09,0.2,99,0,0
03/10/2021 04:00,12.05,92.3,0.603,308.9,0.121,0,0,-13.49,-13.49,0.4,99,0,0
03/10/2021 04:30,11.94,92.3,1.151,291,0.137,0,0,-14.2,-14.2,0.6,99.1,0,0
03/10/2021 05:00,11.86,92.2,1.258,287.5,0.151,0,0,-17.94,-17.94,0.2,99.1,0,0
03/10/2021 05:30,11.87,91.9,2.146,283.1,0.148,0,0,-20.49,-20.5,1.6,99.3,0,0
03/10/2021 06:00,11.74,91.1,2.407,313,0.124,0,0,-27.74,-27.74,1.2,99.3,0,0
03/10/2021 06:30,11.29,89.7,2.601,318.8,0.126,2.404,0.012,-35.54,-35.54,0,99.3,0,0.007
03/10/2021 07:00,11.13,88.1,1.672,309.4,0.127,14.66,0.073,-24.14,-24.14,0,99.4,0.066,0.166
03/10/2021 07:30,11.12,87.8,1.448,273.3,0.152,30.91,0.155,-16.3,-16.3,0,99.6,0.172,0.294
03/10/2021 08:00,11.28,87.2,1.396,239.1,0.141,72.18,0.361,3.64,3.64,0,99.6,0.377,0.694
03/10/2021 08:30,11.71,85.8,2.338,251.9,0.144,156,0.78,37.74,37.74,0,99.8,0.914,1.621
03/10/2021 09:00,12.4,79.95,2.41,264.1,0.151,320,1.6,111.8,111.8,0,99.9,2.014,3.32
03/10/2021 09:30,13.57,75.16,2.922,263.9,0.15,435.2,2.176,200.2,200.2,0,99.9,2.878,4.648
03/10/2021 10:00,14.28,71.41,2.989,265.6,0.152,496.9,2.485,256.1,256.1,0,100,3.374,5.361
03/10/2021 10:30,14.77,67.9,2.76,265.4,0.148,551.6,2.758,306.9,306.9,0,100.1,3.811,5.989
03/10/2021 11:00,15.18,63.14,2.97,267.2,0.145,565.5,2.827,321.5,321.6,0,100.1,3.96,6.166
03/10/2021 11:30,15.59,60.27,3.278,262.7,0.149,584.4,2.922,347.5,347.7,0,100.2,4.116,6.364
03/10/2021 12:00,16.09,56.88,3.377,264.1,0.144,631,3.155,385.6,385.7,0,100.2,4.504,6.968
03/10/2021 12:30,16.37,54.58,3.423,261.1,0.145,597.6,2.988,369.5,369.8,0,100.3,4.275,6.653
03/10/2021 13:00,16.53,54.11,3.396,257.8,0.15,483.9,2.42,287.8,288.1,0,100.3,3.438,5.404
03/10/2021 13:30,16.81,49.7,3.857,262.2,0.141,591.1,2.956,365.7,366.8,0,100.3,4.198,6.62
03/10/2021 14:00,17.18,49.11,3.543,252.7,0.143,504.1,2.521,306.4,306.6,0,100.3,3.618,5.778
03/10/2021 14:30,17.56,50.28,4.1,240.5,0.133,543.1,2.715,342.3,343.3,0,100.4,3.883,6.335
03/10/2021 15:00,17.54,49.23,3.822,247.3,0.139,383.3,1.917,219.7,220.2,0,100.4,2.713,4.316
03/10/2021 15:30,17.23,47.36,4.548,243.7,0.141,340.2,1.701,183.8,185,0,100.4,2.352,3.806
03/10/2021 16:00,16.99,48.42,4.334,243.2,0.144,270.8,1.354,132.7,133.2,0,100.5,1.915,3.166
03/10/2021 16:30,16.73,50.63,3.644,244,0.143,186.9,0.935,71.2,71.29,0,100.5,1.494,2.494
03/10/2021 17:00,16.42,52.76,3.008,245.5,0.144,113.1,0.566,23.23,23.23,0,100.6,1.079,1.867
03/10/2021 17:30,15.5,58.35,2.711,242.3,0.145,29.01,0.145,-41.04,-41.04,0,100.6,0.278,0.455
03/10/2021 18:00,14.57,63.54,1.79,221.7,0.127,1.802,0.009,-62.39,-62.39,0,100.6,0.026,0.045
03/10/2021 18:30,13.55,69.16,1.339,210.1,0.143,0,0,-62.6,-62.6,0,100.7,0,0
03/10/2021 19:00,13.13,71.26,1.49,209.3,0.144,0,0,-63.89,-63.89,0,100.7,0,0
03/10/2021 19:30,12.26,75.52,1.158,194.6,0.154,0,0,-61.75,-61.75,0,100.8,0,0
03/10/2021 20:00,11.68,78.87,1.044,185.7,0.149,0,0,-61.45,-61.45,0,100.8,0,0
03/10/2021 20:30,11.22,81.6,1.044,194.7,0.145,0,0,-61.61,-61.61,0,100.8,0,0
03/10/2021 21:00,10.83,82.9,0.338,174.3,0.111,0,0,-56.53,-56.53,0,100.9,0,0
03/10/2021 21:30,9.76,85.3,0.122,139.3,0.058,0,0,-49.26,-49.26,0,100.9,0,0
03/10/2021 22:00,9.91,88.8,0.263,189,0.058,0,0,-53.58,-53.58,0,100.9,0,0
03/10/2021 22:30,10.26,88,0.048,176.2,0.026,0,0,-56.8,-56.8,0,100.9,0,0
03/10/2021 23:00,9.98,88.4,0.163,186,0.044,0,0,-54.87,-54.87,0,100.9,0,0
03/10/2021 23:30,9.83,89,0.172,197.8,0.033,0,0,-52.78,-52.78,0,100.9,0,0
04/10/2021 00:00,9.77,89.3,0.066,202.7,0.022,0,0,-53.12,-53.12,0,100.9,0,0
04/10/2021 00:30,10.1,89.4,0.311,196.7,0.057,0,0,-49.72,-49.72,0,100.9,0,0
04/10/2021 01:00,10.77,88.4,0.966,184.4,0.145,0,0,-36.74,-36.74,0,100.9,0,0
04/10/2021 01:30,11.03,86.3,1.025,180.9,0.15,0,0,-32.56,-32.56,0,100.9,0,0
04/10/2021 02:00,10.87,86.1,1.057,166.5,0.145,0,0,-43.35,-43.35,0,100.9,0,0
04/10/2021 02:30,10.65,87.2,0.869,178.1,0.153,0,0,-36.87,-36.87,0,100.9,0,0
04/10/2021 03:00,10.73,88,0.782,181.6,0.163,0,0,-29.57,-29.57,0,100.9,0,0
04/10/2021 03:30,10.85,87.6,0.874,186.8,0.145,0,0,-36.28,-36.28,0,100.9,0,0
04/10/2021 04:00,11.56,86,1.673,204.1,0.147,0,0,-26.56,-26.56,0.2,100.9,0,0
04/10/2021 04:30,11.74,83.8,2.079,195,0.153,0,0,-39.18,-39.18,0,100.9,0,0
04/10/2021 05:00,11.6,83.3,2.509,197.2,0.149,0,0,-61.16,-61.16,0,100.9,0,0
04/10/2021 05:30,11.19,83.8,1.801,190.4,0.152,0,0,-52.29,-52.29,0,100.9,0,0
04/10/2021 06:00,10.9,86.3,1.508,182.1,0.155,0,0,-37.89,-37.89,0,100.9,0,0
04/10/2021 06:30,10.8,87.5,1.794,197.2,0.159,3.555,0.018,-54.28,-54.28,0,100.9,0.036,0.058
04/10/2021 07:00,11.08,87.7,2.225,193.7,0.152,29.3,0.147,-34.99,-34.99,0,100.9,0.274,0.45
04/10/2021 07:30,11.61,87.3,2.11,196.1,0.15,79.82,0.399,-7.76,-7.76,0,101,0.765,1.358
04/10/2021 08:00,12.88,82.9,2.516,189.3,0.159,191.4,0.957,40.73,40.73,0,101,1.391,2.285
04/10/2021 08:30,13.93,80.2,2.698,199.5,0.142,275.7,1.379,90.2,90.2,0,101,2.064,3.224
04/10/2021 09:00,15.06,77.04,2.166,213,0.135,349.5,1.747,146.2,146.2,0,101,2.692,4.031
04/10/2021 09:30,16.01,73.91,2.625,198.8,0.147,409.4,2.047,212,212,0,101,3.173,4.86
04/10/2021 10:00,16.15,73.43,3.215,207.2,0.14,441.7,2.208,242.4,242.4,0,101,3.417,5.277
04/10/2021 10:30,16.75,70.94,3.062,202.8,0.14,456.2,2.281,272.5,272.6,0,101,3.573,5.703
04/10/2021 11:00,16.21,74.8,2.676,222.2,0.124,229.3,1.147,55.07,55.07,1,101,1.681,2.84
04/10/2021 11:30,16.08,75.37,2.244,220.6,0.129,329.8,1.649,147,147,0.2,101,2.367,3.726
04/10/2021 12:00,16.16,75.84,2.621,237.1,0.134,259.9,1.299,64.09,64.08,1.6,101,1.953,3.376
04/10/2021 12:30,16.9,73.53,2.664,225,0.124,557.2,2.786,328.8,328.8,0.2,101,3.976,6.133
04/10/2021 13:00,17.6,66.14,3.334,223.8,0.126,413.1,2.066,226.2,226.4,0,100.9,3.167,5.134
04/10/2021 13:30,17.89,64.64,3.293,233.3,0.127,516.8,2.584,324.3,324.7,0,100.9,3.87,5.945
04/10/2021 14:00,18.21,60.44,4.117,230.2,0.128,397,1.985,235.6,236.3,0,100.9,2.988,4.536
04/10/2021 14:30,18.44,61.14,3.927,227.3,0.124,466.9,2.334,284.9,285.5,0,100.9,3.527,5.427
04/10/2021 15:00,18.4,57.13,4.352,234.7,0.132,411.4,2.057,242.6,243.8,0,100.9,3.04,4.611
04/10/2021 15:30,18.43,56.54,3.684,241.9,0.143,335.7,1.678,184.9,185.1,0,100.9,2.438,3.748
04/10/2021 16:00,18.24,56.3,3.364,240.5,0.135,223,1.115,102.2,102.2,0,100.9,1.667,2.567
04/10/2021 16:30,17.93,60.69,2.798,215.5,0.136,191.5,0.957,89.2,89.2,0,100.9,1.616,2.625
04/10/2021 17:00,16.73,66.82,2.656,214.7,0.136,45.5,0.228,-26.19,-26.19,0,100.9,0.412,0.543
04/10/2021 17:30,16.01,70.06,2.162,208.7,0.144,22.76,0.114,-40.35,-40.35,0,100.9,0.217,0.304
04/10/2021 18:00,14.94,75.22,1.799,201.5,0.149,0.841,0.004,-59.46,-59.46,0,100.8,0.022,0.026
04/10/2021 18:30,14.28,78.12,1.68,200.4,0.15,0,0,-60.39,-60.39,0,100.8,0,0
04/10/2021 19:00,14.1,78.86,1.475,190.2,0.151,0,0,-53.55,-53.55,0,100.8,0,0
04/10/2021 19:30,13.66,81.8,0.931,165.4,0.147,0,0,-53.89,-53.89,0,100.8,0,0
04/10/2021 20:00,13.19,83.9,0.877,162.1,0.146,0,0,-55.97,-55.97,0,100.8,0,0
04/10/2021 20:30,12.64,85.8,0.671,143.4,0.136,0,0,-52.59,-52.59,0,100.7,0,0
04/10/2021 21:00,12.44,87.3,1.057,166.5,0.147,0,0,-53.26,-53.26,0,100.7,0,0
04/10/2021 21:30,12.75,87.2,1.309,172.5,0.154,0,0,-53.04,-53.04,0,100.7,0,0
04/10/2021 22:00,12.79,87.7,1.813,177.3,0.149,0,0,-55.53,-55.53,0,100.6,0,0
04/10/2021 22:30,13.09,87.6,2.435,183.6,0.154,0,0,-51.2,-51.2,0,100.6,0,0
04/10/2021 23:00,13.2,87.9,2.416,186.2,0.163,0,0,-47.51,-47.51,0,100.5,0,0
04/10/2021 23:30,13.25,88.7,2.238,182.8,0.157,0,0,-46.8,-46.8,0,100.5,0,0
05/10/2021 00:00,13.91,88.2,2.433,179.5,0.156,0,0,-15.69,-15.69,0,100.4,0,0
05/10/2021 00:30,14.15,87.7,2.4,180.3,0.146,0,0,-22.32,-22.32,0,100.3,0,0
05/10/2021 01:00,14.84,86.3,3.53,196.9,0.144,0,0,-36.9,-36.93,0,100.3,0,0
05/10/2021 01:30,15.16,84.3,4.164,196.6,0.144,0,0,-50.94,-51.15,0,100.2,0,0
05/10/2021 02:00,14.88,87.1,3.756,192.5,0.153,0,0,-30.48,-30.57,0.8,100.1,0,0
05/10/2021 02:30,14.59,89,3.64,185.5,0.156,0,0,-25.35,-25.42,0.8,100,0,0
05/10/2021 03:00,14.53,90.2,3.671,181.4,0.155,0,0,-18.48,-18.51,1,99.9,0,0
05/10/2021 03:30,14.65,90.9,3.499,185.3,0.154,0,0,-15.07,-15.09,3,99.8,0,0
05/10/2021 04:00,15.02,91.3,3.597,210.6,0.124,0,0,-17.79,-17.84,1.6,99.8,0,0
05/10/2021 04:30,13.18,89.9,3.583,315.3,0.123,0.022,0,-33.95,-34.02,3,100,0,0
05/10/2021 05:00,12.3,86.4,2.74,320.9,0.129,1.822,0.009,-46.1,-46.11,0,100,0,0
05/10/2021 05:30,11.94,84.6,1.833,300.9,0.134,0.009,0,-61.39,-61.39,0,100.1,0,0
05/10/2021 06:00,11.73,83.3,2.164,288,0.146,0,0,-75.54,-75.54,0,100.2,0,0
05/10/2021 06:30,11.27,83.7,1.307,269,0.146,3.147,0.016,-64.45,-64.45,0,100.2,0.024,0.037
05/10/2021 07:00,11,85.8,1.818,248.4,0.145,25.27,0.126,-51.11,-51.11,0,100.3,0.236,0.378
05/10/2021 07:30,11.58,85,2.11,262.2,0.149,83.3,0.416,-27.69,-27.69,0,100.4,0.716,1.287
05/10/2021 08:00,12.6,80.7,2.201,268.8,0.149,196.8,0.984,30.16,30.16,0,100.4,1.38,2.305
05/10/2021 08:30,13.22,77.72,2.624,261.4,0.144,278,1.39,85.9,85.9,0,100.5,2.039,3.225
05/10/2021 09:00,13.79,73.8,2.776,283.6,0.148,355.7,1.778,143.3,143.3,0,100.5,2.625,4.123
05/10/2021 09:30,14.12,70.98,3.156,280.4,0.147,413.6,2.068,196.1,196.2,0,100.6,3.063,4.81
05/10/2021 10:00,14.43,68.46,3.704,283.7,0.152,442.5,2.213,236.3,236.8,0,100.6,3.269,5.215
05/10/2021 10:30,14.93,65.18,3.898,292,0.136,475.6,2.378,271.9,272.6,0,100.7,3.569,5.754
05/10/2021 11:00,15.49,62.6,3.75,285.7,0.139,494,2.47,292.2,293,0,100.7,3.728,5.99
05/10/2021 11:30,15.78,59.82,3.435,295.6,0.138,507.3,2.537,300.8,301.3,0,100.7,3.844,6.084
05/10/2021 12:00,16.22,57.59,3.711,286.9,0.139,641.8,3.209,395.1,396,0,100.7,4.788,7.361
05/10/2021 12:30,16.41,56.44,3.528,285.1,0.131,504.2,2.521,297.3,297.7,0,100.8,3.762,5.845
05/10/2021 13:00,14.86,63.71,3.18,271,0.147,365.3,1.826,202.3,202.4,0,100.8,2.617,4.073
05/10/2021 13:30,16.36,58.82,3.261,300.4,0.126,534.1,2.67,314.5,314.8,0,100.8,3.914,6.398
05/10/2021 14:00,14.86,66.39,2.649,323.2,0.13,237,1.185,56.61,56.61,0,100.9,1.72,2.893
05/10/2021 14:30,15.96,60.53,2.809,323.5,0.136,461.4,2.307,271.8,271.9,0,100.9,3.322,5.422
05/10/2021 15:00,16.31,54.93,3.516,322.6,0.134,426.5,2.132,245.5,246,0,100.9,3.079,5.006
05/10/2021 15:30,16.46,50.66,3.684,323.3,0.126,367.2,1.836,198.8,199,0,101,2.636,4.301
05/10/2021 16:00,16.09,51.77,3.021,320.8,0.125,234.8,1.174,106.1,106.1,0,101,1.776,2.919
05/10/2021 16:30,15.66,49.33,3.175,314.6,0.123,161.9,0.81,51.49,51.53,0,101.1,1.4,2.323
05/10/2021 17:00,14.96,52.84,2.568,316.3,0.123,50.88,0.254,-5.798,-5.8,0,101.1,0.445,0.714
05/10/2021 17:30,14.14,58.71,1.735,313.6,0.126,19.84,0.099,-23.13,-23.13,0,101.1,0.174,0.32
05/10/2021 18:00,13.35,61.41,1.499,293.6,0.137,0.554,0.003,-63.64,-63.64,0,101.2,0.015,0.024
05/10/2021 18:30,12.46,65.88,1.183,265.7,0.15,0,0,-64.76,-64.76,0,101.2,0,0
05/10/2021 19:00,11.98,67.68,1.26,268.5,0.155,0,0,-64.82,-64.82,0,101.3,0,0
05/10/2021 19:30,11.59,71.33,1.215,266.2,0.151,0,0,-63.82,-63.82,0,101.3,0,0
05/10/2021 20:00,11.13,74.98,1.227,264.1,0.145,0,0,-62.93,-62.93,0,101.4,0,0
05/10/2021 20:30,11,76.21,1.302,267.8,0.15,0,0,-63.57,-63.57,0.2,101.4,0,0
05/10/2021 21:00,10.87,77.11,1.498,261.7,0.152,0,0,-64.13,-64.13,0,101.4,0,0
05/10/2021 21:30,10.81,78,1.487,273.4,0.149,0,0,-65.18,-65.18,0,101.5,0,0
05/10/2021 22:00,10.69,79.42,1.684,263.6,0.148,0,0,-65.7,-65.7,0,101.5,0,0
05/10/2021 22:30,10.63,80.5,1.488,277.9,0.146,0,0,-66.64,-66.64,0,101.5,0,0
05/10/2021 23:00,10.49,81.4,1.238,282.3,0.154,0,0,-63.89,-63.89,0,101.6,0,0
05/10/2021 23:30,10.32,82.6,1.31,278.8,0.15,0,0,-62.04,-62.04,0,101.6,0,0
06/10/2021 00:00,10.19,83,1.395,277,0.147,0,0,-62.49,-62.49,0,101.6,0,0
06/10/2021 00:30,10.25,83,1.775,277.7,0.145,0,0,-63.79,-63.79,0,101.6,0,0
06/10/2021 01:00,10.12,83.4,1.315,276.7,0.15,0,0,-63.68,-63.68,0,101.7,0,0
06/10/2021 01:30,9.91,84,1.398,275.5,0.156,0,0,-63.63,-63.63,0,101.7,0,0
06/10/2021 02:00,9.79,83.9,1.686,278.9,0.155,0,0,-64.01,-64.01,0,101.7,0,0
06/10/2021 02:30,9.73,83.6,1.536,275.2,0.149,0,0,-63.79,-63.79,0,101.7,0,0
06/10/2021 03:00,9.59,84.6,1.303,277.2,0.15,0,0,-63.9,-63.9,0,101.7,0,0
06/10/2021 03:30,9.47,84.6,1.127,272.8,0.158,0,0,-63.02,-63.02,0,101.8,0,0
06/10/2021 04:00,9.25,85.2,1.3,275.8,0.148,0,0,-60.42,-60.42,0,101.8,0,0
06/10/2021 04:30,9.21,85.6,1.081,270.6,0.157,0,0,-59.56,-59.56,0,101.8,0,0
06/10/2021 05:00,9.18,85.4,0.961,276.6,0.151,0,0,-56.94,-56.94,0,101.8,0,0
06/10/2021 05:30,9.02,86.1,0.844,259.1,0.153,0,0,-54.77,-54.77,0,101.9,0,0
06/10/2021 06:00,8.57,87.3,0.704,256.8,0.146,0,0,-47.51,-47.51,0,101.9,0,0
06/10/2021 06:30,8.16,88.8,0.467,270.4,0.13,5.223,0.026,-42.28,-42.28,0,101.9,0.049,0.11
06/10/2021 07:00,8.49,89.7,0.912,252.4,0.153,31.35,0.157,-35.12,-35.12,0,101.9,0.269,0.464
06/10/2021 07:30,8.99,89.4,1.036,246.4,0.123,95.8,0.479,1.287,1.287,0,102,0.787,1.443
06/10/2021 08:00,10.68,85.3,1.467,242.9,0.137,212.8,1.064,51.87,51.87,0,102,1.558,2.69
06/10/2021 08:30,12.26,79.67,1.758,249.9,0.151,265.7,1.328,90.6,90.6,0,102,2.025,3.254
06/10/2021 09:00,13.75,73.41,1.715,275.1,0.137,336.9,1.684,135,135,0,102.1,2.599,4.014
06/10/2021 09:30,14.41,69.74,2.158,306.1,0.134,354.5,1.772,157.4,157.4,0,102.1,2.711,4.209
06/10/2021 10:00,14.8,68.19,2.14,296.6,0.134,415.2,2.076,202.7,202.7,0,102.1,3.142,4.929
06/10/2021 10:30,15.52,64.82,1.968,292.8,0.132,499.9,2.499,265.8,265.8,0,102.1,3.816,5.906
06/10/2021 11:00,16.11,61.18,2.187,293.7,0.131,539.2,2.696,303.9,303.9,0.2,102.1,4.11,6.304
06/10/2021 11:30,16.28,61.31,2.363,301.8,0.123,439.9,2.199,255.3,255.3,0,102.2,3.344,5.301
06/10/2021 12:00,16.58,58.94,2.654,284.1,0.138,512.8,2.564,321.3,321.3,0,102.1,3.924,6.288
06/10/2021 12:30,16.69,59.89,2.397,289.2,0.139,447.3,2.237,271.2,271.2,0,102.1,3.456,5.502
06/10/2021 13:00,16.97,57.89,2.228,289.5,0.139,353.4,1.767,200.4,200.4,0,102.1,2.722,4.267
06/10/2021 13:30,17.08,57.16,2.092,287.8,0.139,473.4,2.367,286.4,286.4,0,102.1,3.52,5.471
06/10/2021 14:00,17.37,56.14,2.001,278.9,0.146,365.8,1.829,212.7,212.7,0,102.1,2.724,4.186
06/10/2021 14:30,17.43,55.65,1.934,277.5,0.138,323.6,1.618,179.2,179.2,0,102.1,2.459,3.699
06/10/2021 15:00,17.89,55.53,1.971,265.2,0.146,376.3,1.881,221.1,221.1,0,102.1,2.798,4.337
06/10/2021 15:30,17.75,55.72,1.5,264.9,0.145,168.7,0.844,74.4,74.4,0,102.1,1.274,1.935
06/10/2021 16:00,17.92,56.1,1.125,280.5,0.135,176.7,0.883,74.63,74.63,0,102.1,1.368,2.135
06/10/2021 16:30,17.65,56.51,1.343,284.3,0.146,118.2,0.591,34.35,34.35,0,102.1,1.101,1.701
06/10/2021 17:00,17.9,56.94,0.877,278.3,0.139,80.5,0.402,11.19,11.19,0,102.1,0.919,1.479
06/10/2021 17:30,16.75,62.93,0.323,254,0.122,18.23,0.091,-28.35,-28.35,0,102.2,0.209,0.314
06/10/2021 18:00,14.56,73.93,0.181,244.1,0.113,0.172,0.001,-39.45,-39.45,0,102.2,0.011,0.016
06/10/2021 18:30,13.09,79.12,0.216,244.1,0.113,0,0,-38.01,-38.01,0,102.2,0,0
06/10/2021 19:00,12.27,81.5,0.181,240.2,0.092,0,0,-37.61,-37.61,0,102.2,0,0
06/10/2021 19:30,12.19,80.8,0.195,256.7,0.103,0,0,-37.48,-37.48,0,102.2,0,0
06/10/2021 20:00,11.88,82.1,0.25,244.5,0.092,0,0,-32.85,-32.85,0,102.2,0,0
06/10/2021 20:30,11.84,82.8,0.012,216.4,0.022,0.132,0.001,-5.731,-5.731,0,102.3,0,0
06/10/2021 21:00,12.29,83.7,0.362,217.6,0.134,0.149,0.001,-10.62,-10.62,0,102.3,0,0
06/10/2021 21:30,12.53,82.2,0.306,251.3,0.116,0.017,0,-9.24,-9.24,0,102.3,0,0
06/10/2021 22:00,12.88,80.8,0.402,261.2,0.15,0,0,-6.212,-6.212,0,102.3,0,0
06/10/2021 22:30,12.94,81.1,0.104,279.7,0.075,0,0,-5.326,-5.326,0,102.3,0,0
06/10/2021 23:00,12.94,82.6,0.247,279.4,0.124,0.01,0,-5.356,-5.356,0,102.3,0,0
06/10/2021 23:30,12.94,84,0.242,127,0.066,0,0,-6.931,-6.931,0,102.3,0,0
07/10/2021 00:00,12.85,85.1,0.491,184.3,0.134,0,0,-6.271,-6.271,0,102.3,0,0
07/10/2021 00:30,12.93,84.7,0.38,223.7,0.138,0.011,0,-4.83,-4.83,0,102.3,0,0
07/10/2021 01:00,13.13,83.4,0.284,252.6,0.144,0,0,-5.146,-5.146,0,102.3,0,0
07/10/2021 01:30,13.03,84.8,0.216,228.7,0.087,0,0,-6.969,-6.969,0,102.3,0,0
07/10/2021 02:00,12.87,85.6,0.065,100.8,0.054,0,0,-20.64,-20.64,0,102.3,0,0
07/10/2021 02:30,12.42,86.8,0.238,143.9,0.081,0,0,-17.33,-17.33,0,102.3,0,0
07/10/2021 03:00,12.25,87.9,0,200.4,0.002,0,0,-5.695,-5.695,0,102.3,0,0
07/10/2021 03:30,12.42,88.6,0.155,197.7,0.096,0.08,0,-2.963,-2.963,0,102.3,0,0
07/10/2021 04:00,12.57,88.5,0.316,195,0.14,0.214,0.001,-1.575,-1.575,0,102.3,0,0
07/10/2021 04:30,12.69,87.7,0.554,203.9,0.158,0.126,0.001,-3.982,-3.982,0,102.3,0,0
07/10/2021 05:00,12.73,86.9,0.612,204.1,0.144,0.08,0,-2.994,-2.994,0,102.3,0,0
07/10/2021 05:30,12.8,86.7,0.217,203.6,0.117,0,0,-2.55,-2.55,0,102.3,0,0
07/10/2021 06:00,12.89,87.1,0.144,207.9,0.085,0.001,0,-2.301,-2.301,0,102.3,0,0
07/10/2021 06:30,12.92,87.6,0.155,210.2,0.11,2.252,0.011,-0.996,-0.996,0,102.3,0,0.011
07/10/2021 07:00,13.06,88,0.105,214,0.069,12.85,0.064,-0.957,-0.957,0,102.3,0.091,0.151
07/10/2021 07:30,13.31,88.4,0.03,213.9,0.028,35.82,0.179,10.07,10.07,0,102.3,0.251,0.416
07/10/2021 08:00,13.51,88.9,0.683,204,0.133,64.11,0.321,18.8,18.8,0,102.3,0.391,0.706
07/10/2021 08:30,13.93,89.6,0.512,203.7,0.14,131.3,0.657,51.6,51.6,0,102.3,0.867,1.615
07/10/2021 09:00,14.3,89.3,0.756,202.9,0.139,131.1,0.655,46.46,46.46,0,102.3,0.881,1.688
07/10/2021 09:30,14.88,88.7,0.77,197.7,0.156,167.4,0.837,83.8,83.8,0,102.3,1.176,2.196
07/10/2021 10:00,15.12,87.7,0.855,196.8,0.149,142.5,0.712,81.6,81.6,0,102.4,0.995,1.901
07/10/2021 10:30,15.61,86.2,0.951,200.1,0.152,204,1.02,120.8,120.8,0,102.4,1.506,2.68
07/10/2021 11:00,16.38,83.2,0.813,197.4,0.154,191.3,0.957,112.4,112.4,0,102.4,1.422,2.548
07/10/2021 11:30,16.76,81.2,0.722,193.9,0.16,160.9,0.804,93.6,93.6,0,102.4,1.2,2.138
